AuthorID,Author,Date,Content,Attachments,Reactions
"160445125560893440","Zyori👗🌸🎀#5631","02-Jan-22 12:02 AM","__**Competitive Integrity**__

Thanks to numerous reports from the community and published video examples, we have learned about a growing problem with “win-trading” inside the community. One event, in particular was carried out in public and a clear example of abuse. We've decided to take action against the parties involved. It's important for Axie to remain an honorable place for us all to battle, build, and compete together.

There will be an update to the Terms of Service that clearly expresses zero tolerance for collusion and match-fixing.

We will continue to highly prioritize the development of rules, incentives, and consequences that protect the competitive integrity of our games.

Full details 👇 

https://axie.substack.com/p/integrity","","🇵🇭 (1),🤜 (1),Fire5_Orange (1),🇨🇱 (1),🇨🇺 (1),🇲🇦 (1),Team_Trung (1),🇮🇷 (1),🔥 (1),👎 (1),😮 (1),💩 (1),Axie_Sun (1),Sticker_Bird (1),AxieYes (1),🇦🇷 (1),AxieInfinityShard (1),👍 (1),🚀 (1),🇵🇪 (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","04-Jan-22 09:44 PM","Hi

We realize the recent off-season mmr reset came as a bit of a surprise, especially given that I clarified how off-seasons work back in September.

Off-season was originally intended to have zero rewards and give us time to update the game. But we decided to keep SLP in there to give players something to compete for.

Over time we observed that the off-season mmr went too high and too much SLP was produced. 

So today we have made an update to how the off-seasonal mmr system works. All players will now be reset to 1200 mmr in each off-season.

We believe this, and other future changes will help stabilize the SLP economy. 

Thank you for your understanding.","","💯 (1),👍 (1),😠 (1),AxieYes (1),🇵🇭 (1),🔻 (1),ComeAgain (1),This (1),👎 (1),Luna (1),HaroldCringe (1),🇻🇪 (1),💩 (1),Sticker_Ginger (1),axie_2puff (1),🤑 (1),🇺🇸 (1),🍇 (1),🇨🇳 (1),🇮🇩 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","05-Jan-22 03:43 AM","__**Dev Journal: Economic Balancing**__

@Lunacian @everyone 

Dear Lunacians,

One of the most common topics of conversation within the Axie Infinity ecosystem recently is around the Smooth Love Potion (SLP). We’ve been amazed by the level of thoughtful input you all have shared with us, and we also empathize with many of your concerns. 

We’ve put together a blog to share some of our thoughts on the Axie economy and some of the short-term solutions that we are discussing. Many of them are in-line with suggestions we’ve seen directly from the community!

Full post 👇 

https://axie.substack.com/p/dev-journal-economic-balancing","","🤝 (1),🇷 (1),💥 (1),BongoAxie2 (1),🇾 (1),👍 (1),🇦 (1),HaroldCringe (1),BongoAxie (1),🇻🇪 (1),🇳 (1),🧻 (1),smart (1),🇧🇷 (1),AxieYes (1),🔨 (1),✂️ (1),🇲🇾 (1),333_giggle (1),💩 (1)"
"275684671122309120","Sensei Odin#0413","05-Jan-22 09:21 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

:BongoAxie2: https://www.twitch.tv/baronar :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","👌 (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","05-Jan-22 06:28 PM","Seasonal AXS rewards can now be claimed for those who finished in the top 1000.

Players will first need to claim AXS in-game, then on the web by signing a Ronin transaction.

Please note that you will only have until the next season begins to claim rewards.

Congratulations to everyone who won AXS this season 🎉","","🎉 (1),AxieInfinityShard (1),Fire5_Orange (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","05-Jan-22 06:31 PM","AXS staking rewards have been reduced from 2,000,000 per month to 1,566,000 per month.

This is according to the whitepaper. 

The next reduction of monthly rewards is scheduled for June 2025 https://whitepaper.axieinfinity.com/axs/allocations-and-unlock/staking-rewards","","AXS (1),AxieLove (1),axie_4ginger (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","06-Jan-22 10:40 PM","@here 

Some scammers are sending fake $RON tokens to several $AXS holders on Ethereum.

$RON is not unlocked yet. Please be careful when interacting with random uniswap pools.","","MatthewSmoke (1),👍 (1),This (1),🆗 (1),Prism (1),Team_Trung (1),HaroldCringe (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","10-Jan-22 05:08 PM","@everyone @Lunacian

**Patch 1.1.2 is LIVE**

This update includes new features, improvements, and bug fixes like: 

**New Features**
• Axies have let go of their wings! Instead of floating, they will now be standing in battle. We also added additional battle effects.
• Match history is now saved on the servers.
• We added a button to decline all friend requests.
• A new captcha mechanism is added to prevent botting behavior.

**Improvements and Bug Fixes**
• Card counter is fixed.
• Added Scarab ~~debuff~~ effect visual indicator.
• SLP will now display correctly in the game inventory. The displayed value will not include previously claimed SLP and current wallet balance.
• In-game player name is now synced with the Marketplace username.
• Fixed [403050] Insufficient Permission error.
• Fixed corrupted Axie image issue.
• Fixed a bug that was causing disconnections in last round.

**To update to the latest version, please see the instructions for your specific platform below:**
Desktop with Mavis Hub: Open Mavis Hub and select the update button.
Android: See #🌱｜official-links 
iOS: Please open the TestFlight app and refresh the list of apps to see the update.","https://cdn.discordapp.com/attachments/414758518101639188/930025186277867630/unknown.png","👌 (1),🎉 (1),👏 (1),333_thug (1),Fire5_Orange (1),AxieYes (1),SLPbounce (1),Fire1_White (1),Fire3_Blue (1),Fire2_Teal (1),PetTheAxie (1),BongoAxie2 (1),LeekSpin (1),Salt (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","10-Jan-22 06:21 PM","We are changing ""upright"" to ""Rotate this Axie until it stands like normal with its feet on the ground"" :))","","AxieYes (1),😂 (1),Fire5_Orange (1),PetTheAxie (1),💖 (1)"
"493293374632230912","Syntax#3973","12-Jan-22 02:46 AM","@Lunacian

**__Axie Infinity Code Of Conduct__**

Hi!  My name is Paul, and recently I joined Axie Infinity as the Community Lead. My focus within the community is to find ways to engage, empower, and to help organize everyone to continue to build out our digital nation.  We are committed to opening stronger lines of communication within our community on all fronts… thanks in advance for your patience as we try to scale quickly! Over the next couple of months, expect to see progress on various conventions we’ll establish together. That starts today with the release of the Axie Infinity Code of Conduct (http://axieinfinity.com/code-of-conduct)  :BongoAxie2:

We are a community that prides itself on it's strong values. Our ambitions are lofty, and we believe that together we can accomplish anything if we respect and honor all members of our community.  As such, it’s important to ensure this future by coming to a clear consensus on how we should all interact with each other.

Therefore, over the last couple of months, members of our community have developed the Axie Infinity Code of Conduct. The Code is the foundation of our community culture. It sets expectations for how we all treat each other. We hope and expect that everyone will follow these standards.  Together, we should work to hold each other accountable to the Code, and ensure the community remains incredibly welcoming to all.

This Code is a community experiment. Each community has a personality of it’s own, and we are interested in learning from you all on the best way to hold each other accountable to these standards.  Your input will help us determine the best way to do this. Let’s work through this together.

This document is also a living, breathing, continually evolving document. If you have any additional suggestions or comments, let us know by using the hashtag #AxieCodeofConduct.

We also wanted to share an awesome graphic version of the Code created by @blaumitz , one of our very talented community members.  Please feel free to share it widely on social media!","https://cdn.discordapp.com/attachments/414758518101639188/930533065518874624/The_Axie_Infinity_Code_of_Conduct.jpg","🚀 (1),🫂 (1),Fire5_Orange (1),333_giggle (1),👏 (1),🧀 (1),🔒 (1),📰 (1),🤜 (1),SLPbounce (1),FlappyAxie (1),FlappyKotaro (1),AxieYes (1),Fire1_White (1),🤍 (1)"
"275684671122309120","Sensei Odin#0413","12-Jan-22 09:16 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

:BongoAxie2: https://www.twitch.tv/axiechatofficial :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","BongoAxie2 (1),BongoAxie (1),🇰🇷 (1),🚀 (1),🫂 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","16-Jan-22 06:26 AM","@everyone @Lunacian 

__**January Development Update**__

Our January Development Update is live!

**Key Points**
• The Sky Mavis team recently welcomed our 100th team member!
• Progress on Origin and Land continues to hum along and we’re gearing up for an Origin alpha test launch in the coming months!
• Wen $RON? Follow the new Ronin Twitter for updates: <https://twitter.com/Ronin_Network>

Full article 👇 

https://axie.substack.com/p/axie-january-development-update","","💟 (1),BongoAxie2 (1),Strawberry_Kappa (1),LeekSpin (1),BongoAxie (1),🙂 (1),🔥 (1),Axie_Eye_Sky (1),Axie_Eye_Skyleft (1),Fire5_Orange (1),AxieInfinityShard (1)"
"160445125560893440","Zyori👗🌸🎀#5631","17-Jan-22 03:41 AM","@everyone @Anneeee 

__**Esports Grant #2 - 7500 AXS over 5 months!**__

The Esports Grant #2 is now accepting proposals!

**Key Points**
• Applications for the second round of Axie Esports grants are live! 7,500 AXS has been allocated from the play & earn pool in prize money and expenses for over 75 community tournaments.

• This Esports grant will require approved tournaments to have at least 20% of their final participants from open qualifiers that must be announced at least 3 weeks in advance.

• Approved tournaments will also be required to provide live streams in 4 languages: English, Spanish, Portuguese, and Tagalog

• We are accepting event proposals from January 15th - January 25th from community tournament organizers.

Full article 👇 

https://axie.substack.com/p/axie-esports-grant-2-7500-axs-over","","👗 (1),AxieInfinityShard (1),Axie_Kotaro (1),SLPbounce (1),👀 (1),💰 (1),AXSgif (1),Fire1_White (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","17-Jan-22 12:27 PM","@everyone @Lunacian 

__**Balancing Buffer Period**__    

We've just deployed a pre-season 20 Balancing patch!

We’ve released this patch prior to the release of the season to ensure sufficient time for play-testing. This should catch any unintended mechanics and consequences of the patch. This means that until Season 20 is formally launched, we may launch hot-fixes. 

Full details 👇

https://axie.substack.com/p/season-20-balancing-buffer-period","","Fire5_Orange (1),AxieYes (1),BongoAxie (1),BongoAxie2 (1),🥳 (1),celebrate (1),LeekSpin (1),🚀 (1),This (1),333_giggle (1),AxieInfinityShard (1),Axie_Eye_Sky (1),💯 (1),Axie_Portrait (1)"
"275684671122309120","Sensei Odin#0413","19-Jan-22 09:10 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

Today's guest; @Zyori👗🌸🎀 !

:BongoAxie2: https://www.twitch.tv/axiechatofficial :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","BongoAxie2 (1),Bongos (1),🫂 (1),Axie_Portrait (1),🥳 (1),Fire5_Orange (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","20-Jan-22 02:00 AM","@Lunacian @Community Developers @everyone 

__**Axie Builders Program**__

Today, we take an important step in our mission to build Axie alongside the community.

We’re excited to announce the launch of the Axie Infinity Builders Program!  Through this initial experiment, we want to provide resources, promotion, support, and tools for community developers to build compelling and valuable gaming experiences on top of Axie.

Full details 👇 

https://axie.substack.com/p/axie-infinity-builders-program","","BongoAxie (1),AxieYes (1),333_love (1),Fire5_Orange (1),celebrate (1),333_giggle (1),💯 (1),✨ (1),👀 (1),🥇 (1),😁 (1),BongoAxie2 (1),👌 (1),♥️ (1),AxieInfinityShard (1),333_thug (1),🤍 (1),Fire1_White (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","20-Jan-22 03:53 PM","@Lunacian @everyone 

__**Lunar New Years Releasing Event!**__

This is a day we’ve been looking forward to since 2018. Axie releasing, an important component to Axies’ lives and a key lever in our quest for economic balance, is finally here! We know that this is a feature that the community has been patiently waiting for, and we couldn’t be more excited to show it off to the world! 

Lunacians now have the opportunity to release their Axies to live independently in Lunacia, and in return their Axies will send them back some exclusive gifts. These will be Lunar New Year exclusive Land items! 

Full details 👇 

https://axie.substack.com/p/lny2022","","Fire5_Orange (1),BongoAxie2 (1),💟 (1),💯 (1),🚀 (1),Fire4_Purple (1),This (1),BloomingLeek (1),LeekSpin (1),Sticker_Bird (1),BongoAxie (1),333_thug (1),Axie_Portrait (1),Axie_Eye_Redleft (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","20-Jan-22 04:09 PM","Released Axies will not be coming back.
Banned Axies cannot be released.","","✅ (1),Fire5_Orange (1),Axie1_Puff (1),AxieLove (1),AxieYes (1),333_giggle (1),AXSgif (1),Axie_Cheers (1),Axie_Kotaro (1),👀 (1),Axie_5sunglass (1)"
"404425549704986644","ProgrammaticallyPull#1713","25-Jan-22 04:29 PM","@everyone @Lunacian 
__**Preseason Balancing Update #2**__

We have just deployed some balance changes after collecting feedback from our changes last week.

We anticipate that this will be the last balancing until the Season 21 buffer period. However, we may make hotfixes until the launch of Season 20 if there are unforeseen issues in the meta.

A quick reminder that once season 20 starts, we do not intend to make any card balance changes. There may be extraordinary cases where a mechanic slips through, but in those cases, we will signal through our communication channels in advance and ask for community input before deploying a balance change.

A note from the balancing team on Dawn base stat changes:
Right now Dawn are unplayable due to their stat allocation. They're slower than bird, aqua, mech, dusk and getting outshined. Taking away 4 morale (which is not useful in small quantities) and allocating it to speed will put them on more of a level playing field. They will be similar to mech in that they will be fast and do consistent damage with skill but with different optimal cards due to body type.

Additional Improvements:
- We modified the visual effects to be more in sync with the Axie's actions.
- Fixed a bug that displayed the incorrect class icon.
- Axie expressions are back!
- Updated some actions to display the correct trigger text.

**To update to the latest version, please see the instructions for your specific platform below:**
Desktop with Mavis Hub: Open Mavis Hub and select the update button.
Android: See #🌱｜official-links 
iOS: Please open the TestFlight app and refresh the list of apps to see the update. The current version will still work but an update is coming. (depending on the Apple review process it make take 24-48 hours for the update to show)

edit 1: Added the word card before balance. This is to show we may make changes to other areas of the game but the cards will remain the same.","https://cdn.discordapp.com/attachments/414758518101639188/935451273870860338/unknown.png,https://cdn.discordapp.com/attachments/414758518101639188/935451274122522694/unknown.png","💟 (4875),333_love (748),AxieYes (589),celebrate (496),BongoAxie2 (392),333_giggle (308),This (323),AxieLove (298),❤️ (442),333_thug (282),Fire5_Orange (393),👍 (739)"
"275684671122309120","Sensei Odin#0413","26-Jan-22 09:11 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

Today's guest the **Sky Mavis Marketing Lead**; @Quinn !

:BongoAxie2: https://www.twitch.tv/axiechatofficial :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","BongoAxie2 (544),333_love (187),BongoAxie (186),🔥 (143),Fire5_Orange (125),This (103),🤍 (111),<unknown emoji> (2)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","27-Jan-22 05:56 PM","@everyone @Lunacian 

We are deploying an update to the Free Gas service on Ronin Network at 27-Jan-22 07:00 PM - ~1 hour from now. 

We expect the update to take at least one hour, and in that time all free transactions on Ronin Network will be unavailable. 

Thank you for your patience. :Ronin:","","BongoAxie2 (1074),🚀 (741),Axie_5sunglass (236),333_giggle (167),Ronin (281),Team_Jihoz (132),Team_Psycheout (120),Team_Bean (114),AxieLove (129),💟 (134),333_love (72)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","27-Jan-22 06:02 PM","","https://cdn.discordapp.com/attachments/414758518101639188/936199469509255208/unknown.png","🥳 (960),BongoAxie2 (230),LeekSpin (226),🚀 (332),Ronin (236),🇷 (387),🇴 (338),🇳 (339),💟 (170),420_musk (88)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","27-Jan-22 08:22 PM","@Lunacian @everyone 

__**RON**__

Time’s up, let’s do this...**Ron is live!** 

Claim your RON tokens here: <https://katana.roninchain.com/#/farm>

:Ronin: Read the RON litepaper: <https://bit.ly/Roninpaper>
:Ronin: RON is now used to pay for transactions on Ronin!
:Ronin: A RON/ETH pool with RON rewards is now live! Rewards will start to flow in 24 hours.

Full details 👇 

<https://axie.substack.com/p/ron>","https://cdn.discordapp.com/attachments/414758518101639188/936234593546305566/Axie_ron_launch_1.mp4","Ronin (3024),💟 (965),BongoAxie2 (412),BongoAxie (325),Fire5_Orange (383),AXSgif (272),LeekSpin (269),celebrate (259),333_love (211),💪 (234),AxieLove (205),🚀 (313),😍 (253),Axie1_Puff (167),Axie1_Kotaro (88),333_giggle (85),AxieYes (105)"
"404425549704986644","ProgrammaticallyPull#1713","27-Jan-22 09:06 PM","@Lunacian @everyone 

__**RON Email**__

We wanted to let everyone know we sent out a mass email about RON. The email will come from no-reply@axieinfinity.com.

Please remember we will never ask for your secret recovery phrase (seed phrase). If anyone or any site asks for that it is a scam 100%. During this release please be very careful, scammers love to use these times. We are not airdropping or gifting any RON.","https://cdn.discordapp.com/attachments/414758518101639188/936245836084572231/Screen_Shot_2022-01-27_at_7.png","🥖 (1819),AxieYes (785),💟 (1010),This (388),333_love (352),Ronin (477),<unknown emoji> (140)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","28-Jan-22 08:02 PM","@here

__**Axie Developer Chat**__

We’re live!

Come join us for a special livestream with Aleks (Psycheout), Jeff (Jihoz), and Andrew (Zyori!

They’ll be answering questions and commenting on our recent progress!

Watch now 👇 

https://www.twitch.tv/axieinfinity","","Fire1_White (1568),Fire2_Teal (773),Fire3_Blue (584),Fire4_Purple (540),Fire5_Orange (523),💯 (480),BongoAxie (398),333_love (355)"
"275684671122309120","Sensei Odin#0413","02-Feb-22 09:06 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

Today's guest the **Sky Mavis Growth Lead and Co-Founder**; @Jihoz  | Axie Infinity 👀👾🌊  !

:BongoAxie2: https://www.twitch.tv/axiechatofficial :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","BongoAxie2 (799),Bongos (377),🔥 (371),SLPbounce (341),AxieInfinityShard (182),Ronin (138),🪵 (126),🤺 (127),Team_Jihoz (153)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","04-Feb-22 02:54 AM","@everyone @Lunacian 

__**Upcoming Season 20 & Economic Balancing Adjustments**__

Season 20 is close and when it’s released, a variety of  important economic balancing changes will be implemented.

We believe that these economic changes will allow us to start righting the ship and getting the economy moving in the right direction. We know that it will be key to execute on delivering new burn mechanisms this year. These issuance reductions will not be enough to get our economic engine back to full strength, but they are a needed step as we build towards a fully-functioning and sustainable economy. 

Full details 👇 

https://axie.substack.com/p/upcoming-season-20-and-economic-balancing","","🚀 (5575),🎉 (1495),BongoAxie2 (952),Axie_Portrait (688),AxieYes (798),❤️ (1232),Axie_Cheers (636),BongoAxie (742),👍 (889),333_love (598),333_thug (599)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","08-Feb-22 02:35 AM","__**New Game Product Lead**__

Today we welcomed a new game product lead, Philip La, to our team at Sky Mavis! Philip comes from Niantic where he worked on Pokémon Go! Phil will oversee product management for Origin and Land, as well as the overall Axie Infinity economy and game roadmap.

Check out his thoughts on joining the team 👇 

https://twitter.com/philipla/status/1490752433189842947?s=20&t=qmCgIi5eidzMqcddOcowcQ","","Fire6_Orange (1737),LeekSpin (364),💯 (360),🤜 (202),🇺🇸 (122),🇧🇻 (77),👀 (130),🎉 (132),Fire5_Red (143),Fire1_White (113),Fire2_Teal (115),Fire3_Blue (110),Fire4_Purple (111),🇬 (81),🇲 (83),🇮 (71)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","08-Feb-22 06:58 AM","__**Axie Latam Lead**__

Today we also welcomed our Axie Latam Lead, Lima, to the team! He will be working to ensure that our movement spreads to all corners of Latin America, one of the fastest growing segments of our nation!

Learn about his story 👇 

<https://twitter.com/AxieLima/status/1490740734080737283?s=20&t=N8GsMziVQ8e-Nj9H9lk_Rw>","","🤝 (1098),Axie_Kotaro (208),BongoAxie (239),AxieYes (215),👏 (228),333_giggle (108),Axie1_Puff (103),🎉 (145),420_musk (93),Fire6_Orange (108)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","08-Feb-22 04:42 PM","__**RoN1N-21**
__
We've just sent out the R0N1N-21 land items to 2,938 eligible accounts! 

These items were earned for migrating land and land items from Loom network to Ronin in early 2021.

We have reserved 600 of these awesome items for future promotions such as tournaments, contests, and Axie releasing events! 

The total supply of R0N1N-21 is __**3,538**__

The details for eligibility can be found here: <https://axie.substack.com/p/ronin>","https://cdn.discordapp.com/attachments/414758518101639188/940528020702244875/unknown.png","Ronin (1459),333_love (323),333_thug (201),🎉 (220),🚀 (384),Fire6_Orange (299),🚅 (123),👀 (144),AxieInfinityShard (135)"
"160445125560893440","Zyori👗🌸🎀#5631","09-Feb-22 01:09 AM","__**Axie Esports Grant 2022 - Event Schedule**__

The schedule for the second Axie Esports Grant is now live, with 61 events that have 6500 $AXS in prizes!

This grant will extend through June, and we will likely add a few more events to the schedule in the coming months.

Events supported by this grant are required to provide open qualifiers, which we know many of you are excited about. Individual tournament organizers will be making their own announcements with registration details in the coming days.

Registration links and event announcements will be added to the calendar linked below as soon as they become available. Bookmark this page and check back through out the season, as it will be continually updated with the latest information.

(And also don't forget to follow https://twitter.com/EsportsAxie for the latest Axie Esports updates!)

Event schedule and AXS allocation can be found here: https://axie.notion.site/axie/Axie-Esports-Grant-2-Event-Schedule-cabfa449d4a548aa81432a110dbdfcd2","","BongoAxie2 (273),AxieYes (117),AxieInfinityShard (79),🏆 (81),Sticker_Ginger (42),FlappyKotaro (42),Axie_Kotaro (39),💟 (59),Fire6_Orange (61)"
"160445125560893440","Zyori👗🌸🎀#5631","09-Feb-22 02:03 AM","@here 

Live community spotlight stream featuring @ChuckFresco is just starting!

Join us for an interview with this early community member that has many interesting stories to tell.

:BongoAxie2: https://www.twitch.tv/axieinfinity :BongoAxie:

EDIT: interview is now up on youtube! https://www.youtube.com/watch?v=cWtZje6lErM","","🔥 (1),FlappyKotaro (1),👗 (1),Fire1_White (1),🤍 (1),AxieYes (1)"
"275684671122309120","Sensei Odin#0413","09-Feb-22 09:09 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

Today's guest the **MMA guild** discusses strategies for SLP payout volatility reduction.

:BongoAxie2: https://www.twitch.tv/axiechatofficial :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","BongoAxie2 (1),BongoAxie (1),🎉 (1),🥳 (1)"
"143127754760650752","Psycheout | Axie Infinity Core#0001","09-Feb-22 05:08 PM","Hi @everyone @Lunacian 

I'm happy to announce that Season 20 in the PvP Arena is live.

**Key Points**
- MMR has been reset, everyone starts at 1200
- PVP season 20 is live with over $7M USD in AXS rewards!
- Daily quest SLP has been removed.
- Adventure mode SLP has been removed.
- SLP rewards have been reduced at certain MMR brackets.
- Trainers under 800 MMR will now receive 1 SLP per win.
- Improvements and bug fixes:
    -> Bulkwark/Tiny Catapult and Carrot/Snail shell interaction interaction now works as intended.
    -> Bulkwark/Tiny Catapult and Sponge/Bone Sail interaction interaction now works as intended.
    -> Players could occasionally hold more than 12 cards on hand, this is now impossible.

**Elimination of Adventure Mode and Daily Quest Rewards**
As a first measure to stabilize the economy, we have removed all SLP rewards from adventure mode (this includes the SLP rewards for first-time completion.)

Adventure mode was originally conceived as a way for the community to learn how to use their Axies. It has outlived its purpose as a way for people to earn tokens from the game.

**Next, we have removed the 25 SLP reward from the daily quest.**
The daily quest, in principle, was great to encourage people to play everyday but it’s now become a mass emission mechanism for SLP. By removing the daily quest we are able to reduce issuance by around 45 million SLP per day. We love the idea of quests and hope to re-introduce a quest mechanism in the future through Origin, but this will need to come in tandem with new burn mechanisms from new features.

**New AXS Leaderboard Rewards**
For Season 20, we’ve expanded the number of leaderboard slots to 300,000 and increased the amount of AXS we’re giving out to 117,676. 

This will supercharge the competitive Axie scene and create more demand for quality Axie teams in the ecosystem.  This equates to a seven million USD equivalent prize pool for Season 20! This is one of the largest prize pools a game has ever seen and most importantly, it’s being rolled out to millions of gamers all over the world on equal terms. This would not have been possible without Ronin and smart contract-based technology.

We’ve also revised the amount of SLP per win at various MMR brackets. We’ve brought back 1 SLP per win for players under 800 MMR. This will bring some utility to weaker Axies and encourage players to practice even if they’re still learning or having difficulty with the game. Advancements with our bot detection system as well as reduced earnings for bots have also made reintroduction of these rewards possible.

This season lasts for **6 weeks!**
February 9, 2022 10:00 AM To March 22, 2022 10:00 AM CET.

**Here are the new MMR brackets and SLP rewards:**
0-999 – 0 --> 1 SLP per win
1000-1099 – 3 SLP per win
1100-1299 – 6 --> 5 SLP per win (Rank default)
1300-1499 – 9 --> 6 SLP per win
1500-1799 – 12 --> 8 SLP per win
1800-1999 – 15 --> 10 SLP per win
2000 - 2499 - 18 --> 12 SLP per win
2500+ - 14 SLP per win

**Linear Energy Gain For Axies?**
As we mentioned in our previous update, we are considering making energy scale more linearly for Axies held on an account. We will look at new data generated by Season 20 to help us further explore this idea.

Substack article will be available a bit later today. 

GL IN THE ARENA!","https://cdn.discordapp.com/attachments/414758518101639188/940896896984174602/Big_Banner.png","🇷 (1),🇰 (1),AxieYes (1),AXSSpin (1),AXSgif (1),⭐ (1),SLPbounce (1),✅ (1),333_love (1),💪 (1),💟 (1),⚡ (1),Ronin (1),333_giggle (1),Fire6_Orange (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","09-Feb-22 07:26 PM","Full article: https://axie.substack.com/p/s20","","Fire6_Orange (1),🇷 (1),🎉 (1),🇰 (1),333_giggle (1),Ronin (1),BongoAxie (1),AXSgif (1),SLPbounce (1)"
"329261835826102274","GreenRanger#4761","12-Feb-22 02:41 AM","**__Axie Infinity: Origin Is Coming!__**

Hi @everyone @Anneeee !

Axie Infinity: Origin (Battles v3), is fast approaching!

Learn about Origin's:

- New Mechanics 
- Free starter Axies 
- Release plan 

https://axie.substack.com/origin","","333_love (1),Fire6_Orange (1),BongoAxie2 (1),✅ (1),AxieYes (1),Fire1_White (1),🤍 (1),BongoAxie (1),Sticker_Puff (1),Axie_a6Aquatic (1),Axie_a5Beast (1),Axie_Portrait (1),LeekSpin (1),333_giggle (1),333_laugh (1),Axie_stage15 (1),Axie_stage2 (1),AxieInfinityShard (1),AxieLove (1),Fire5_Red (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","12-Feb-22 04:02 AM","""Can I use my V2 Axies in Origin?""

Yes! Your Axies are a ticket to all future experiences built in the Axie universe 🛠️

Infinite games. Infinite experiences. That's why it's called Axie Infinity!","","Fire6_Orange (1),BongoAxie (1),LeekSpin (1),AxieYes (1),333_love (1),Ronin (1),Team_Jihoz (1),SmallLovePotion (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","14-Feb-22 11:16 PM","__**Axie PH Lead**__

We're excited to welcome Nix Niego to the Axie team as our Philippines Lead! 

Learn about his story 👇 

https://twitter.com/nixeniego/status/1493222462158688258?s=20&t=H_ysOVLdJeor6ra0eU-wTA","","Fire6_Orange (1),333_love (1),BongoAxie (1),🥇 (1),AXSgif (1),🇵🇭 (1),Fire1_White (1),🤍 (1)"
"386948687525576704","Jihoz  | Axie Infinity 👀👾🌊#5202","16-Feb-22 02:01 AM","__**Origin Q&A Twitter Space**__

Join us on Twitter at 16-Feb-22 04:00 AM for a discussion around the Origin teaser! Phil will be answering some of the questions we've seen pop up over the last few days.

https://twitter.com/i/spaces/1rmxPgRmpamJN?s=20","","Fire6_Orange (1),LeekSpin (1),333_thug (1)"
"275684671122309120","Sensei Odin#0413","16-Feb-22 09:11 AM","@here

Its AxieChat time!!!
Get your weekly round up of all the goings on in and around Lunacia.

:BongoAxie2: https://www.twitch.tv/axiechatofficial :BongoAxie:

*Please be aware this is a community stream and* **not** *an offical Dev stream, this stream will not contain information on existing technical problems*","","axie_4ginger (1),BongoAxie2 (1),BongoAxie (1),This (1)"
